family,n,m,k_colors,average_degree,realized_average_degree,trial,seed,recolor_steps,sweeps,node_evaluations,activation_count,initial_potential,final_potential,converged,edge_bound,degree_square_sum
ba,800,1596,2,4.0,3.99,29,2222829188,213,0,4876,4876,805,407,True,1596,31362
ba,800,1596,2,4.0,3.99,30,3334021798,223,0,5847,5847,821,400,True,1596,33488
ba,800,1596,2,4.0,3.99,31,3068008579,212,0,4050,4050,796,424,True,1596,38052
ba,800,1596,2,4.0,3.99,32,1602554855,206,0,4669,4669,795,402,True,1596,31440
ba,800,1596,2,4.0,3.99,33,136028342,210,0,4371,4371,774,394,True,1596,36376
ba,800,1596,2,4.0,3.99,34,1935763256,199,0,6288,6288,776,399,True,1596,34390
ba,800,1596,2,4.0,3.99,35,1629196890,228,0,4473,4473,812,381,True,1596,30342
ba,800,1596,2,4.0,3.99,36,454527486,185,0,6146,6146,778,435,True,1596,30710
ba,800,1596,2,4.0,3.99,37,1183371343,195,0,5965,5965,765,381,True,1596,36960
ba,800,1596,2,4.0,3.99,38,616909922,210,0,5632,5632,785,417,True,1596,37118
ba,800,1596,2,4.0,3.99,39,2952317933,235,0,3983,3983,812,378,True,1596,33700
ws,100,200,2,4.0,4.0,0,2257325672,31,0,424,424,116,60,True,200,1640
ws,100,200,2,4.0,4.0,1,3900527851,18,0,401,401,91,57,True,200,1648
ws,100,200,2,4.0,4.0,2,1263496198,17,0,219,219,94,61,True,200,1640
ws,100,200,2,4.0,4.0,3,4175678429,25,0,391,391,89,56,True,200,1644
ws,100,200,2,4.0,4.0,4,2264808325,33,0,353,353,104,53,True,200,1634
ws,100,200,2,4.0,4.0,5,2045770981,20,0,413,413,102,63,True,200,1634
ws,100,200,2,4.0,4.0,6,2262576543,22,0,396,396,97,60,True,200,1628
ws,100,200,2,4.0,4.0,7,27062898,28,0,520,520,98,51,True,200,1654
ws,100,200,2,4.0,4.0,8,4017270320,19,0,263,263,91,59,True,200,1644
ws,100,200,2,4.0,4.0,9,2945508565,21,0,505,505,96,53,True,200,1630
ws,100,200,2,4.0,4.0,10,434614913,18,0,562,562,95,63,True,200,1642
ws,100,200,2,4.0,4.0,11,1131651229,20,0,407,407,90,56,True,200,1650
ws,100,200,2,4.0,4.0,12,1558749106,22,0,366,366,97,62,True,200,1626
ws,100,200,2,4.0,4.0,13,3228836635,17,0,347,347,90,61,True,200,1632
ws,100,200,2,4.0,4.0,14,3596663639,27,0,354,354,110,58,True,200,1636
ws,100,200,2,4.0,4.0,15,186218229,20,0,319,319,99,60,True,200,1624
ws,100,200,2,4.0,4.0,16,1853580807,22,0,162,162,99,60,True,200,1642
ws,100,200,2,4.0,4.0,17,3643283143,20,0,378,378,93,62,True,200,1652
ws,100,200,2,4.0,4.0,18,22481655,22,0,348,348,103,58,True,200,1630
ws,100,200,2,4.0,4.0,19,4104015216,27,0,292,292,106,57,True,200,1628
ws,100,200,2,4.0,4.0,20,2638365673,27,0,467,467,103,55,True,200,1644
ws,100,200,2,4.0,4.0,21,512943289,24,0,358,358,96,55,True,200,1650
ws,100,200,2,4.0,4.0,22,127147210,24,0,348,348,102,59,True,200,1648
ws,100,200,2,4.0,4.0,23,3449979057,26,0,594,594,97,55,True,200,1646
ws,100,200,2,4.0,4.0,24,4200089376,27,0,565,565,93,53,True,200,1640
ws,100,200,2,4.0,4.0,25,3086760327,23,0,283,283,97,55,True,200,1640
ws,100,200,2,4.0,4.0,26,858090735,25,0,230,230,104,56,True,200,1628
ws,100,200,2,4.0,4.0,27,3008303307,15,0,649,649,90,63,True,200,1634
ws,100,200,2,4.0,4.0,28,3040530861,23,0,189,189,103,57,True,200,1636
ws,100,200,2,4.0,4.0,29,4050201819,29,0,193,193,114,61,True,200,1634
ws,100,200,2,4.0,4.0,30,2368137432,27,0,789,789,105,60,True,200,1628
ws,100,200,2,4.0,4.0,31,1728140270,25,0,167,167,112,60,True,200,1638
ws,100,200,2,4.0,4.0,32,3114218077,24,0,353,353,95,55,True,200,1652
ws,100,200,2,4.0,4.0,33,3924019699,23,0,117,117,96,55,True,200,1642
ws,100,200,2,4.0,4.0,34,355324066,21,0,324,324,96,55,True,200,1632
ws,100,200,2,4.0,4.0,35,3263051793,30,0,509,509,102,56,True,200,1636
ws,100,200,2,4.0,4.0,36,2589654497,23,0,338,338,98,58,True,200,1646
ws,100,200,2,4.0,4.0,37,1541695533,20,0,324,324,97,60,True,200,1632
ws,100,200,2,4.0,4.0,38,2125422750,22,0,482,482,101,59,True,200,1632
ws,100,200,2,4.0,4.0,39,655459679,22,0,305,305,102,63,True,200,1642
ws,200,400,2,4.0,4.0,0,1273134313,50,0,936,936,213,120,True,400,3270
ws,200,400,2,4.0,4.0,1,2879010215,48,0,1199,1199,197,116,True,400,3258
ws,200,400,2,4.0,4.0,2,2846261654,36,0,554,554,181,116,True,400,3250
ws,200,400,2,4.0,4.0,3,2750808000,45,0,1224,1224,201,123,True,400,3272
ws,200,400,2,4.0,4.0,4,3533228968,50,0,718,718,197,112,True,400,3274
ws,200,400,2,4.0,4.0,5,4286087325,40,0,557,557,183,117,True,400,3264
ws,200,400,2,4.0,4.0,6,2678667315,54,0,425,425,209,119,True,400,3282
ws,200,400,2,4.0,4.0,7,2753217581,39,0,570,570,197,130,True,400,3276
ws,200,400,2,4.0,4.0,8,1522099362,37,0,599,599,180,117,True,400,3280
ws,200,400,2,4.0,4.0,9,1482179236,39,0,869,869,188,117,True,400,3300
ws,200,400,2,4.0,4.0,10,1486522547,49,0,722,722,214,123,True,400,3290
ws,200,400,2,4.0,4.0,11,904128852,43,0,919,919,199,117,True,400,3282
ws,200,400,2,4.0,4.0,12,2793706759,47,0,564,564,208,121,True,400,3292
ws,200,400,2,4.0,4.0,13,3116085997,38,0,1062,1062,187,128,True,400,3272
ws,200,400,2,4.0,4.0,14,4035290393,36,0,1106,1106,195,124,True,400,3262
ws,200,400,2,4.0,4.0,15,3460102175,36,0,978,978,190,128,True,400,3264
ws,200,400,2,4.0,4.0,16,2497220134,50,0,921,921,212,122,True,400,3258
ws,200,400,2,4.0,4.0,17,1169600800,58,0,630,630,210,110,True,400,3292
ws,200,400,2,4.0,4.0,18,278375726,49,0,739,739,219,124,True,400,3280
ws,200,400,2,4.0,4.0,19,3538050883,61,0,1198,1198,215,110,True,400,3284
ws,200,400,2,4.0,4.0,20,3497133878,48,0,1244,1244,197,119,True,400,3274
ws,200,400,2,4.0,4.0,21,2542775407,39,0,754,754,194,127,True,400,3266
ws,200,400,2,4.0,4.0,22,4075132322,43,0,1353,1353,195,118,True,400,3278
ws,200,400,2,4.0,4.0,23,2702076836,46,0,1454,1454,197,119,True,400,3274
ws,200,400,2,4.0,4.0,24,1913983732,45,0,514,514,190,119,True,400,3286
ws,200,400,2,4.0,4.0,25,2180963822,50,0,1106,1106,211,114,True,400,3272
ws,200,400,2,4.0,4.0,26,4190889034,46,0,751,751,197,120,True,400,3298
ws,200,400,2,4.0,4.0,27,3094472428,43,0,512,512,209,123,True,400,3244
ws,200,400,2,4.0,4.0,28,481859766,51,0,670,670,204,114,True,400,3276
ws,200,400,2,4.0,4.0,29,1777172326,41,0,1105,1105,185,114,True,400,3272
ws,200,400,2,4.0,4.0,30,645752972,42,0,532,532,199,121,True,400,3280
ws,200,400,2,4.0,4.0,31,417094584,43,0,1516,1516,218,126,True,400,3260
ws,200,400,2,4.0,4.0,32,330090889,48,0,822,822,194,108,True,400,3304
ws,200,400,2,4.0,4.0,33,3923599718,50,0,420,420,218,125,True,400,3284
ws,200,400,2,4.0,4.0,34,90329236,41,0,1177,1177,184,119,True,400,3272
ws,200,400,2,4.0,4.0,35,3582863256,50,0,930,930,205,122,True,400,3264
ws,200,400,2,4.0,4.0,36,3217798921,39,0,993,993,192,118,True,400,3296
ws,200,400,2,4.0,4.0,37,2500133467,58,0,1454,1454,215,113,True,400,3288
ws,200,400,2,4.0,4.0,38,1968227374,52,0,921,921,197,105,True,400,3296
ws,200,400,2,4.0,4.0,39,2627767895,49,0,668,668,217,126,True,400,3264
ws,400,800,2,4.0,4.0,0,2119255887,99,0,1579,1579,397,228,True,800,6572
ws,400,800,2,4.0,4.0,1,1466733664,89,0,1238,1238,387,232,True,800,6544
ws,400,800,2,4.0,4.0,2,2708214005,84,0,2035,2035,392,239,True,800,6564
ws,400,800,2,4.0,4.0,3,2908965575,74,0,1457,1457,371,240,True,800,6518
ws,400,800,2,4.0,4.0,4,3012029292,98,0,1548,1548,398,225,True,800,6550
ws,400,800,2,4.0,4.0,5,3799763839,82,0,1582,1582,405,243,True,800,6526
ws,400,800,2,4.0,4.0,6,3961425057,104,0,1633,1633,419,244,True,800,6540
ws,400,800,2,4.0,4.0,7,3390956509,104,0,2104,2104,409,227,True,800,6560
ws,400,800,2,4.0,4.0,8,3223219706,86,0,2019,2019,402,242,True,800,6560
ws,400,800,2,4.0,4.0,9,1945682069,89,0,1433,1433,399,230,True,800,6554
ws,400,800,2,4.0,4.0,10,2733003038,76,0,2837,2837,368,237,True,800,6548
ws,400,800,2,4.0,4.0,11,3728270912,88,0,2035,2035,393,232,True,800,6578
ws,400,800,2,4.0,4.0,12,2418399037,98,0,1485,1485,417,233,True,800,6556
ws,400,800,2,4.0,4.0,13,3875980197,91,0,1909,1909,409,246,True,800,6534
ws,400,800,2,4.0,4.0,14,1284486347,90,0,2233,2233,403,227,True,800,6538
ws,400,800,2,4.0,4.0,15,2952371430,85,0,1276,1276,391,234,True,800,6536
ws,400,800,2,4.0,4.0,16,3855908302,88,0,1884,1884,393,239,True,800,6580
ws,400,800,2,4.0,4.0,17,4280093646,96,0,1415,1415,405,240,True,800,6550
ws,400,800,2,4.0,4.0,18,101675790,98,0,2293,2293,383,221,True,800,6578
ws,400,800,2,4.0,4.0,19,3009714493,106,0,2057,2057,414,230,True,800,6568
ws,400,800,2,4.0,4.0,20,1831972541,103,0,1400,1400,424,239,True,800,6526
ws,400,800,2,4.0,4.0,21,2361003649,91,0,2476,2476,409,235,True,800,6556
ws,400,800,2,4.0,4.0,22,2814160647,86,0,1730,1730,388,238,True,800,6538
ws,400,800,2,4.0,4.0,23,1726406433,88,0,3218,3218,409,241,True,800,6554
ws,400,800,2,4.0,4.0,24,256759175,86,0,1182,1182,392,240,True,800,6562
ws,400,800,2,4.0,4.0,25,1340568588,91,0,1993,1993,382,228,True,800,6568
ws,400,800,2,4.0,4.0,26,3652578637,86,0,1929,1929,409,250,True,800,6544
ws,400,800,2,4.0,4.0,27,2480750648,76,0,2903,2903,376,229,True,800,6552
ws,400,800,2,4.0,4.0,28,2187198086,94,0,2087,2087,392,220,True,800,6570
ws,400,800,2,4.0,4.0,29,3299766153,88,0,2325,2325,395,235,True,800,6542
ws,400,800,2,4.0,4.0,30,3878489229,90,0,2353,2353,397,230,True,800,6554
ws,400,800,2,4.0,4.0,31,968564124,100,0,2546,2546,418,235,True,800,6518
ws,400,800,2,4.0,4.0,32,2127695254,89,0,1176,1176,396,241,True,800,6556
ws,400,800,2,4.0,4.0,33,2317200074,72,0,1541,1541,368,240,True,800,6550
ws,400,800,2,4.0,4.0,34,3845751810,81,0,2310,2310,393,246,True,800,6566
ws,400,800,2,4.0,4.0,35,2884300409,109,0,1735,1735,421,230,True,800,6554
ws,400,800,2,4.0,4.0,36,668915921,94,0,2045,2045,386,230,True,800,6544
ws,400,800,2,4.0,4.0,37,2887808505,97,0,1705,1705,414,237,True,800,6554
ws,400,800,2,4.0,4.0,38,178194190,87,0,1669,1669,390,232,True,800,6584
ws,400,800,2,4.0,4.0,39,1445187520,101,0,1438,1438,425,234,True,800,6544
ws,800,1600,2,4.0,4.0,0,2699037316,179,0,4868,4868,798,464,True,1600,13120
ws,800,1600,2,4.0,4.0,1,1697450683,190,0,3495,3495,821,469,True,1600,13070
ws,800,1600,2,4.0,4.0,2,1149081716,178,0,4095,4095,795,475,True,1600,13076
ws,800,1600,2,4.0,4.0,3,1422074573,165,0,3126,3126,788,475,True,1600,13114
ws,800,1600,2,4.0,4.0,4,2683923906,169,0,4100,4100,787,486,True,1600,13110
ws,800,1600,2,4.0,4.0,5,1424500658,186,0,4731,4731,800,465,True,1600,13094
ws,800,1600,2,4.0,4.0,6,197473590,191,0,4533,4533,816,472,True,1600,13066
ws,800,1600,2,4.0,4.0,7,2289823909,168,0,5129,5129,792,497,True,1600,13106
ws,800,1600,2,4.0,4.0,8,57266475,183,0,5023,5023,806,485,True,1600,13116
ws,800,1600,2,4.0,4.0,9,1306907184,170,0,3324,3324,792,484,True,1600,13066
ws,800,1600,2,4.0,4.0,10,1368690,165,0,3279,3279,779,482,True,1600,13102
ws,800,1600,2,4.0,4.0,11,4088823656,181,0,4245,4245,807,484,True,1600,13088
ws,800,1600,2,4.0,4.0,12,3338528087,183,0,4502,4502,798,472,True,1600,13138
ws,800,1600,2,4.0,4.0,13,4127348909,181,0,4833,4833,810,469,True,1600,13128
ws,800,1600,2,4.0,4.0,14,2807423195,164,0,3218,3218,775,483,True,1600,13114
ws,800,1600,2,4.0,4.0,15,3730864679,174,0,3280,3280,806,483,True,1600,13118
ws,800,1600,2,4.0,4.0,16,650980289,187,0,6011,6011,816,468,True,1600,13090
ws,800,1600,2,4.0,4.0,17,2584363749,182,0,4772,4772,802,476,True,1600,13096
ws,800,1600,2,4.0,4.0,18,219601391,188,0,4209,4209,809,460,True,1600,13118
ws,800,1600,2,4.0,4.0,19,4062938274,185,0,3056,3056,789,470,True,1600,13162
ws,800,1600,2,4.0,4.0,20,3326438167,208,0,4308,4308,831,450,True,1600,13142
ws,800,1600,2,4.0,4.0,21,2488620606,200,0,3846,3846,818,465,True,1600,13124
ws,800,1600,2,4.0,4.0,22,934046507,191,0,4107,4107,821,469,True,1600,13184
ws,800,1600,2,4.0,4.0,23,406883139,192,0,5538,5538,781,466,True,1600,13108
ws,800,1600,2,4.0,4.0,24,2439346413,169,0,4877,4877,807,473,True,1600,13108
ws,800,1600,2,4.0,4.0,25,3605127162,197,0,3573,3573,830,473,True,1600,13090
ws,800,1600,2,4.0,4.0,26,3923793594,180,0,6555,6555,776,470,True,1600,13118
ws,800,1600,2,4.0,4.0,27,1344370044,163,0,4606,4606,760,477,True,1600,13114
ws,800,1600,2,4.0,4.0,28,10297722,190,0,7772,7772,800,453,True,1600,13096
ws,800,1600,2,4.0,4.0,29,2972409824,185,0,4547,4547,798,470,True,1600,13122
ws,800,1600,2,4.0,4.0,30,4204220729,173,0,5913,5913,775,473,True,1600,13106
ws,800,1600,2,4.0,4.0,31,1159132921,161,0,3337,3337,783,492,True,1600,13088
ws,800,1600,2,4.0,4.0,32,1123183664,192,0,3961,3961,814,465,True,1600,13132
ws,800,1600,2,4.0,4.0,33,2451461185,188,0,4820,4820,790,467,True,1600,13104
ws,800,1600,2,4.0,4.0,34,799978337,151,0,4975,4975,754,494,True,1600,13112
ws,800,1600,2,4.0,4.0,35,2435566660,178,0,4004,4004,783,474,True,1600,13118
ws,800,1600,2,4.0,4.0,36,3099682394,190,0,5075,5075,813,464,True,1600,13134
ws,800,1600,2,4.0,4.0,37,3160431465,189,0,7241,7241,825,483,True,1600,13108
ws,800,1600,2,4.0,4.0,38,1200490063,166,0,5314,5314,783,479,True,1600,13104
ws,800,1600,2,4.0,4.0,39,1730355389,176,0,4715,4715,802,468,True,1600,13124
er,100,392,2,8.0,7.84,0,4147673098,30,0,346,346,190,130,True,392,6900
er,100,425,2,8.0,8.5,1,1956655655,35,0,204,204,209,130,True,425,7964
er,100,428,2,8.0,8.56,2,3914729385,51,0,679,679,228,131,True,428,8102
er,100,377,2,8.0,7.54,3,4205491258,32,0,198,198,202,122,True,377,6536
er,100,400,2,8.0,8.0,4,1449778788,39,0,309,309,207,121,True,400,7032
er,100,404,2,8.0,8.08,5,816600196,36,0,376,376,214,126,True,404,7118
er,100,408,2,8.0,8.16,6,2499533718,36,0,770,770,205,130,True,408,7446
er,100,390,2,8.0,7.8,7,3757094328,33,0,428,428,206,126,True,390,6800
er,100,421,2,8.0,8.42,8,1146889864,34,0,210,210,223,138,True,421,7802
er,100,416,2,8.0,8.32,9,1270214634,35,0,747,747,206,132,True,416,7736
er,100,430,2,8.0,8.6,10,3960609790,51,0,923,923,221,119,True,430,8366
er,100,439,2,8.0,8.78,11,1597780373,45,0,674,674,209,123,True,439,8532
er,100,377,2,8.0,7.54,12,3037688807,31,0,311,311,189,113,True,377,6248
er,100,389,2,8.0,7.78,13,1818215745,38,0,443,443,197,113,True,389,6864
er,100,396,2,8.0,7.92,14,1009577084,45,0,590,590,194,111,True,396,7068
er,100,404,2,8.0,8.08,15,2736417063,37,0,553,553,190,115,True,404,7428
er,100,390,2,8.0,7.8,16,3702582598,31,0,307,307,180,118,True,390,6686
er,100,383,2,8.0,7.66,17,3465291138,34,0,464,464,196,115,True,383,6610
er,100,390,2,8.0,7.8,18,3184277095,44,0,719,719,195,109,True,390,6882
er,100,371,2,8.0,7.42,19,2759550660,35,0,469,469,183,110,True,371,6188
er,100,400,2,8.0,8.0,20,1535220641,32,0,398,398,189,119,True,400,6990
er,100,398,2,8.0,7.96,21,1288200877,38,0,680,680,200,114,True,398,7016
er,100,383,2,8.0,7.66,22,2627450470,41,0,376,376,195,118,True,383,6498
er,100,391,2,8.0,7.82,23,1997471599,31,0,361,361,188,122,True,391,6828
er,100,420,2,8.0,8.4,24,786185643,49,0,493,493,217,126,True,420,7906
er,100,358,2,8.0,7.16,25,255528406,33,0,469,469,178,110,True,358,5752
er,100,395,2,8.0,7.9,26,1227064111,50,0,860,860,196,107,True,395,7060
er,100,380,2,8.0,7.6,27,223496185,38,0,426,426,198,107,True,380,6534
er,100,397,2,8.0,7.94,28,2952599947,38,0,690,690,199,117,True,397,7090
er,100,402,2,8.0,8.04,29,2734512184,31,0,671,671,194,124,True,402,7262
er,100,401,2,8.0,8.02,30,2946137477,38,0,470,470,195,110,True,401,6962
er,100,412,2,8.0,8.24,31,1404329837,43,0,450,450,223,123,True,412,7418
er,100,408,2,8.0,8.16,32,2095337332,33,0,259,259,209,138,True,408,7442
er,100,401,2,8.0,8.02,33,1297551870,33,0,728,728,183,113,True,401,7050
er,100,401,2,8.0,8.02,34,1149554801,44,0,404,404,215,126,True,401,7360
er,100,375,2,8.0,7.5,35,579840922,31,0,587,587,176,102,True,375,6216
er,100,423,2,8.0,8.46,36,3364911037,35,0,478,478,211,125,True,423,7830
er,100,422,2,8.0,8.44,37,672308837,44,0,865,865,223,126,True,422,7964
er,100,396,2,8.0,7.92,38,3129180500,36,0,747,747,198,121,True,396,7122
er,100,402,2,8.0,8.04,39,2737782246,44,0,785,785,203,117,True,402,7220
er,200,797,2,8.0,7.97,0,3380621794,80,0,1211,1211,379,230,True,797,14086
er,200,787,2,8.0,7.87,1,1881529201,88,0,1156,1156,406,221,True,787,13938
er,200,868,2,8.0,8.68,2,1231922146,79,0,846,846,424,261,True,868,16644
er,200,747,2,8.0,7.47,3,3993159886,82,0,1713,1713,388,221,True,747,12464
er,200,769,2,8.0,7.69,4,2287368399,79,0,711,711,388,228,True,769,13180
er,200,743,2,8.0,7.43,5,417184193,75,0,1209,1209,376,208,True,743,12526
er,200,815,2,8.0,8.15,6,3824913226,81,0,1637,1637,437,244,True,815,14958
er,200,776,2,8.0,7.76,7,3304637988,75,0,1403,1403,393,229,True,776,13468
er,200,785,2,8.0,7.85,8,758079951,76,0,861,861,402,238,True,785,13716
er,200,828,2,8.0,8.28,9,2000251918,72,0,1027,1027,405,258,True,828,15274
er,200,831,2,8.0,8.31,10,2108210984,69,0,2628,2628,402,248,True,831,15438
er,200,857,2,8.0,8.57,11,1292669049,92,0,1302,1302,428,256,True,857,16462
er,200,861,2,8.0,8.61,12,217225862,63,0,764,764,413,268,True,861,16534
er,200,817,2,8.0,8.17,13,3955124496,97,0,2443,2443,431,243,True,817,15266
er,200,856,2,8.0,8.56,14,2799630130,74,0,885,885,423,255,True,856,16326
er,200,815,2,8.0,8.15,15,4007291835,77,0,1274,1274,402,242,True,815,14918
er,200,818,2,8.0,8.18,16,4083505451,67,0,978,978,417,258,True,818,15008
er,200,825,2,8.0,8.25,17,3887170127,90,0,1228,1228,425,244,True,825,15288
er,200,831,2,8.0,8.31,18,3019956187,80,0,1482,1482,411,234,True,831,15156
er,200,786,2,8.0,7.86,19,955566203,81,0,1311,1311,392,230,True,786,13988
er,200,783,2,8.0,7.83,20,2621887538,76,0,937,937,401,230,True,783,13742
er,200,758,2,8.0,7.58,21,806729564,77,0,1356,1356,389,230,True,758,12702
er,200,773,2,8.0,7.73,22,2634483238,72,0,2593,2593,372,211,True,773,13252
er,200,818,2,8.0,8.18,23,4039734452,77,0,1442,1442,405,240,True,818,15172
er,200,817,2,8.0,8.17,24,4169186926,79,0,619,619,440,254,True,817,15046
er,200,796,2,8.0,7.96,25,3153432684,75,0,1079,1079,404,241,True,796,14102
er,200,791,2,8.0,7.91,26,593643610,71,0,719,719,381,232,True,791,13866
er,200,781,2,8.0,7.81,27,1283153760,68,0,1091,1091,382,231,True,781,13744
er,200,779,2,8.0,7.79,28,839255203,63,0,890,890,375,237,True,779,13682
er,200,749,2,8.0,7.49,29,3354106146,74,0,588,588,380,230,True,749,12810
er,200,803,2,8.0,8.03,30,3529565736,72,0,1652,1652,391,249,True,803,14440
er,200,790,2,8.0,7.9,31,681341361,73,0,1017,1017,386,244,True,790,14240
er,200,808,2,8.0,8.08,32,747450321,64,0,705,705,393,258,True,808,14778
er,200,804,2,8.0,8.04,33,4159313687,71,0,889,889,394,247,True,804,14456
er,200,821,2,8.0,8.21,34,3709884577,77,0,1276,1276,401,245,True,821,15086
er,200,811,2,8.0,8.11,35,2603912061,88,0,1942,1942,417,241,True,811,14498
er,200,774,2,8.0,7.74,36,2439454718,93,0,2576,2576,416,216,True,774,13484
er,200,787,2,8.0,7.87,37,3992314994,68,0,788,788,377,228,True,787,13846
er,200,812,2,8.0,8.12,38,1427523185,69,0,941,941,400,244,True,812,14644
er,200,834,2,8.0,8.34,39,1684465971,86,0,2740,2740,432,250,True,834,15446
er,400,1555,2,8.0,7.775,0,2990866873,159,0,2558,2558,782,467,True,1555,27238
er,400,1515,2,8.0,7.575,1,2404865145,155,0,4133,4133,769,443,True,1515,25710
er,400,1559,2,8.0,7.795,2,4073661020,163,0,3037,3037,785,459,True,1559,27140
er,400,1647,2,8.0,8.235,3,885163635,164,0,2449,2449,840,484,True,1647,30164
er,400,1604,2,8.0,8.02,4,147690617,166,0,5954,5954,810,474,True,1604,28748
er,400,1638,2,8.0,8.19,5,3189812809,159,0,2918,2918,835,489,True,1638,29674
er,400,1566,2,8.0,7.83,6,3846503353,149,0,5188,5188,741,464,True,1566,27430
er,400,1562,2,8.0,7.81,7,2390844959,162,0,3449,3449,780,460,True,1562,27348
er,400,1552,2,8.0,7.76,8,3500005367,167,0,2871,2871,774,444,True,1552,27470
er,400,1674,2,8.0,8.37,9,2849190392,164,0,3635,3635,834,487,True,1674,30968
er,400,1589,2,8.0,7.945,10,345694308,153,0,2883,2883,812,489,True,1589,27998
er,400,1638,2,8.0,8.19,11,1477975398,150,0,4653,4653,825,485,True,1638,30750
er,400,1621,2,8.0,8.105,12,886350671,167,0,2393,2393,844,463,True,1621,29482
er,400,1560,2,8.0,7.8,13,2857842418,149,0,3504,3504,762,466,True,1560,27386
er,400,1533,2,8.0,7.665,14,1943767850,157,0,3758,3758,775,440,True,1533,26564
er,400,1572,2,8.0,7.86,15,3340284764,145,0,3508,3508,766,465,True,1572,27844
er,400,1642,2,8.0,8.21,16,1028706543,153,0,3669,3669,825,488,True,1642,30256
er,400,1699,2,8.0,8.495,17,2458306931,162,0,2164,2164,892,513,True,1699,31938
er,400,1580,2,8.0,7.9,18,2941009368,164,0,1911,1911,823,464,True,1580,28144
er,400,1635,2,8.0,8.175,19,35369341,177,0,3089,3089,848,467,True,1635,30014
er,400,1575,2,8.0,7.875,20,4293803583,137,0,3351,3351,783,485,True,1575,28324
er,400,1627,2,8.0,8.135,21,2561662058,144,0,3362,3362,800,488,True,1627,29636
er,400,1632,2,8.0,8.16,22,3052744323,182,0,3694,3694,874,496,True,1632,29858
er,400,1589,2,8.0,7.945,23,2722611326,168,0,2834,2834,808,465,True,1589,28064
er,400,1584,2,8.0,7.92,24,2361826954,141,0,2367,2367,759,461,True,1584,27600
er,400,1642,2,8.0,8.21,25,429488269,142,0,6167,6167,818,489,True,1642,29900
er,400,1609,2,8.0,8.045,26,2336124795,158,0,2143,2143,829,474,True,1609,28932
er,400,1595,2,8.0,7.975,27,1509258893,146,0,1801,1801,799,471,True,1595,28124
er,400,1619,2,8.0,8.095,28,3073643589,174,0,3303,3303,817,479,True,1619,29424
er,400,1617,2,8.0,8.085,29,4219552283,154,0,2125,2125,825,483,True,1617,29156
er,400,1565,2,8.0,7.825,30,1726047271,171,0,2813,2813,829,470,True,1565,27708
er,400,1561,2,8.0,7.805,31,891884865,170,0,3016,3016,757,459,True,1561,27402
er,400,1705,2,8.0,8.525,32,3887098346,148,0,3322,3322,831,527,True,1705,32602
er,400,1598,2,8.0,7.99,33,2022707464,142,0,2349,2349,795,476,True,1598,28612
er,400,1598,2,8.0,7.99,34,1386906596,143,0,2946,2946,772,486,True,1598,28804
er,400,1625,2,8.0,8.125,35,2790286085,147,0,2797,2797,814,503,True,1625,29690
er,400,1618,2,8.0,8.09,36,61714160,162,0,2021,2021,810,487,True,1618,29266
er,400,1560,2,8.0,7.8,37,2061129156,150,0,3187,3187,763,460,True,1560,27424
er,400,1644,2,8.0,8.22,38,2873873813,162,0,2448,2448,857,502,True,1644,30124
er,400,1580,2,8.0,7.9,39,1966848901,136,0,3208,3208,763,489,True,1580,28118
er,800,3156,2,8.0,7.89,0,2760513942,336,0,8916,8916,1564,894,True,3156,55726
er,800,3117,2,8.0,7.7925,1,2210850995,295,0,5075,5075,1604,933,True,3117,54392
er,800,3213,2,8.0,8.0325,2,2874611958,317,0,5163,5163,1635,981,True,3213,57822
er,800,3128,2,8.0,7.82,3,1477425645,313,0,7095,7095,1561,921,True,3128,55558
er,800,3155,2,8.0,7.8875,4,1181945580,306,0,5790,5790,1590,927,True,3155,56398
er,800,3111,2,8.0,7.7775,5,114893103,331,0,6139,6139,1566,874,True,3111,54398
er,800,3174,2,8.0,7.935,6,427809280,319,0,6639,6639,1567,923,True,3174,56632
er,800,3211,2,8.0,8.0275,7,4224272371,304,0,7204,7204,1571,949,True,3211,57612
er,800,3242,2,8.0,8.105,8,1573355704,301,0,5852,5852,1641,956,True,3242,58844
er,800,3144,2,8.0,7.86,9,2070064644,324,0,4978,4978,1619,915,True,3144,55274
er,800,3134,2,8.0,7.835,10,2284683919,322,0,7758,7758,1575,929,True,3134,55822
er,800,3191,2,8.0,7.9775,11,2935884229,337,0,10354,10354,1630,916,True,3191,56890
er,800,3302,2,8.0,8.255,12,98429091,342,0,10842,10842,1669,955,True,3302,61394
er,800,3186,2,8.0,7.965,13,2270841754,283,0,9697,9697,1574,964,True,3186,56902
er,800,3168,2,8.0,7.92,14,2134834012,306,0,7766,7766,1637,918,True,3168,56650
er,800,3193,2,8.0,7.9825,15,2582554621,299,0,5882,5882,1566,943,True,3193,57728
er,800,3215,2,8.0,8.0375,16,865621084,315,0,7210,7210,1633,953,True,3215,58410
