family,n,m,k_colors,average_degree,realized_average_degree,trial,seed,recolor_steps,sweeps,node_evaluations,activation_count,initial_potential,final_potential,converged,edge_bound,degree_square_sum,max_degree,threshold_h,weight_w,excess_x0,parity_epsilon,threshold_activation_count,relaxation_bound,high_palette
ba,800,1596,4,4.0,3.99,34,3614941130,292,0,4490,4490,393,21,True,1596,32866,66,206,50,187,0,366,116219.91391,False
ba,800,1596,4,4.0,3.99,35,839036639,303,0,3444,3444,399,21,True,1596,30582,74,213,56,186,1,336,161039.377052,False
ba,800,1596,4,4.0,3.99,36,2576074142,284,0,5231,5231,380,25,True,1596,32638,61,209,46,171,0,390,105281.126406,False
ba,800,1596,4,4.0,3.99,37,2607129498,318,0,5092,5092,419,16,True,1596,38846,93,210,70,209,1,376,204563.666492,False
ba,800,1596,4,4.0,3.99,38,1253997537,281,0,5087,5087,377,29,True,1596,29862,53,213,40,164,0,352,90882.0443979,False
ba,800,1596,4,4.0,3.99,39,2065619119,288,0,3171,3171,398,31,True,1596,33832,71,206,54,192,0,369,126085.95957,False
ws,100,200,4,4.0,4.0,0,2868951135,36,0,228,228,42,0,True,200,1636,6,43,5,0,0,0,0,False
ws,100,200,4,4.0,4.0,1,1655184965,33,0,230,230,44,1,True,200,1642,6,42,5,2,0,4,375,False
ws,100,200,4,4.0,4.0,2,1403358533,32,0,283,283,52,3,True,200,1642,6,41,5,11,0,22,754.969336219,False
ws,100,200,4,4.0,4.0,3,3804178762,33,0,333,333,49,2,True,200,1644,6,41,5,8,0,14,679.464285714,False
ws,100,200,4,4.0,4.0,4,3994907869,34,0,341,341,49,1,True,200,1624,5,44,4,5,0,6,456.666666667,False
ws,100,200,4,4.0,4.0,5,324030485,36,0,292,292,55,3,True,200,1646,7,40,6,15,1,22,1401.52358058,False
ws,100,200,4,4.0,4.0,6,3702881547,41,0,286,286,56,1,True,200,1626,5,44,4,12,1,13,889.741135459,False
ws,100,200,4,4.0,4.0,7,3752886619,29,0,218,218,43,2,True,200,1638,6,41,5,2,0,7,375,False
ws,100,200,4,4.0,4.0,8,4203314062,36,0,450,450,51,1,True,200,1646,6,41,5,10,1,13,1066.62776508,False
ws,100,200,4,4.0,4.0,9,3655703641,39,0,365,365,47,1,True,200,1626,6,44,5,3,0,7,458.333333333,False
ws,100,200,4,4.0,4.0,10,1380034272,39,0,194,194,60,1,True,200,1656,6,38,5,22,1,25,1263.65963411,False
ws,100,200,4,4.0,4.0,11,652167756,33,0,235,235,53,5,True,200,1660,7,39,6,14,1,12,1380.83392541,False
ws,100,200,4,4.0,4.0,12,2711939019,34,0,234,234,53,3,True,200,1644,6,42,5,11,0,8,754.969336219,False
ws,100,200,4,4.0,4.0,13,1227882357,31,0,353,353,42,3,True,200,1646,6,40,5,2,1,4,666.666666667,False
ws,100,200,4,4.0,4.0,14,1354486286,42,0,199,199,58,0,True,200,1638,6,42,5,16,1,16,1184.06534941,False
ws,100,200,4,4.0,4.0,15,4172077820,32,0,209,209,45,2,True,200,1648,6,41,5,4,0,7,520.833333333,False
ws,100,200,4,4.0,4.0,16,4159013814,32,0,321,321,44,1,True,200,1636,6,42,5,2,1,2,666.666666667,False
ws,100,200,4,4.0,4.0,17,3824966326,27,0,258,258,39,2,True,200,1640,6,41,5,0,1,0,0,False
ws,100,200,4,4.0,4.0,18,3260211443,35,0,240,240,49,2,True,200,1626,6,45,5,4,0,2,520.833333333,False
ws,100,200,4,4.0,4.0,19,3147640591,34,0,487,487,52,2,True,200,1674,6,36,5,16,1,26,1184.06534941,False
ws,100,200,4,4.0,4.0,20,917825792,31,0,202,202,52,5,True,200,1628,5,43,4,9,0,10,565.793650794,False
ws,100,200,4,4.0,4.0,21,2754213113,33,0,325,325,45,5,True,200,1630,5,42,4,3,1,6,613.333333333,False
ws,100,200,4,4.0,4.0,22,1896430802,38,0,394,394,52,0,True,200,1640,5,40,4,12,0,14,620.642135642,False
ws,100,200,4,4.0,4.0,23,3748685238,35,0,220,220,45,1,True,200,1632,6,43,5,2,1,2,666.666666667,False
ws,100,200,4,4.0,4.0,24,2043390186,37,0,433,433,53,2,True,200,1634,6,43,5,10,0,17,732.242063492,False
ws,100,200,4,4.0,4.0,25,2914701178,34,0,251,251,54,4,True,200,1648,6,39,5,15,0,15,829.557248307,False
ws,100,200,4,4.0,4.0,26,3164847202,38,0,508,508,52,1,True,200,1652,6,39,5,13,1,25,1132.17641932,False
ws,100,200,4,4.0,4.0,27,2095841055,32,0,301,301,49,2,True,200,1632,7,44,6,5,1,7,1072.38095238,False
ws,100,200,4,4.0,4.0,28,3962206216,34,0,347,347,50,1,True,200,1630,6,44,5,6,0,8,612.5,False
ws,100,200,4,4.0,4.0,29,3792567723,38,0,621,621,51,0,True,200,1646,6,41,5,10,0,7,732.242063492,False
ws,100,200,4,4.0,4.0,30,1776018562,38,0,215,215,56,6,True,200,1628,5,43,4,13,0,14,636.026751027,False
ws,100,200,4,4.0,4.0,31,3716615475,37,0,342,342,52,1,True,200,1620,5,45,4,7,0,10,518.571428571,False
ws,100,200,4,4.0,4.0,32,4276190628,36,0,210,210,58,4,True,200,1646,7,42,6,16,0,15,1014.21869797,False
ws,100,200,4,4.0,4.0,33,3960790384,39,0,305,305,48,1,True,200,1636,5,42,4,6,0,9,490,False
ws,100,200,4,4.0,4.0,34,625845327,37,0,314,314,52,1,True,200,1632,6,43,5,9,1,12,1040.31197561,False
ws,100,200,4,4.0,4.0,35,1505494806,36,0,244,244,56,4,True,200,1634,6,43,5,13,1,23,1132.17641932,False
ws,100,200,4,4.0,4.0,36,1450451434,38,0,209,209,56,3,True,200,1634,6,42,5,14,1,26,1150.69493784,False
ws,100,200,4,4.0,4.0,37,2165021721,35,0,240,240,51,2,True,200,1630,6,43,5,8,0,10,679.464285714,False
ws,100,200,4,4.0,4.0,38,4224841099,27,0,345,345,39,3,True,200,1622,5,44,4,0,1,0,0,False
ws,100,200,4,4.0,4.0,39,2998773614,30,0,160,160,43,2,True,200,1638,6,43,5,0,0,0,0,False
ws,200,400,4,4.0,4.0,0,4002015601,76,0,667,667,109,4,True,400,3266,6,86,5,23,1,18,2549.54149044,False
ws,200,400,4,4.0,4.0,1,1247936323,79,0,606,606,111,4,True,400,3282,7,84,6,27,0,37,2334.87405195,False
ws,200,400,4,4.0,4.0,2,3550013509,74,0,875,875,110,4,True,400,3286,6,83,5,27,0,27,1945.72837663,False
ws,200,400,4,4.0,4.0,3,188843394,75,0,830,830,105,3,True,400,3280,7,85,6,20,1,26,2975.60785244,False
ws,200,400,4,4.0,4.0,4,1344585956,73,0,749,749,105,4,True,400,3260,7,88,6,17,1,23,2878.12047495,False
ws,200,400,4,4.0,4.0,5,3384240576,66,0,774,774,92,7,True,400,3272,6,84,5,8,1,8,2021.8004218,False
ws,200,400,4,4.0,4.0,6,1637585956,68,0,706,706,93,4,True,400,3266,6,84,5,9,0,9,1414.48412698,False
ws,200,400,4,4.0,4.0,7,1879436887,61,0,465,465,93,8,True,400,3290,6,81,5,12,1,18,2224.35283865,False
ws,200,400,4,4.0,4.0,8,1248162067,73,0,901,901,99,5,True,400,3288,6,82,5,17,1,21,2398.43372913,False
ws,200,400,4,4.0,4.0,9,1826709776,73,0,630,630,94,2,True,400,3252,6,88,5,6,1,7,1878.21067821,False
ws,200,400,4,4.0,4.0,10,946859861,66,0,807,807,95,6,True,400,3278,6,83,5,12,1,17,2224.35283865,False
ws,200,400,4,4.0,4.0,11,459650207,73,0,959,959,109,5,True,400,3280,7,84,6,25,0,30,2289.57490665,False
ws,200,400,4,4.0,4.0,12,2699678676,69,0,1355,1355,95,5,True,400,3248,6,89,5,6,1,8,1878.21067821,False
ws,200,400,4,4.0,4.0,13,3490183412,73,0,741,741,107,7,True,400,3292,7,80,6,27,0,28,2334.87405195,False
ws,200,400,4,4.0,4.0,14,3625185168,68,0,490,490,99,10,True,400,3268,6,86,5,13,0,15,1590.06687757,False
ws,200,400,4,4.0,4.0,15,1855936207,68,0,530,530,96,7,True,400,3282,8,86,6,10,0,11,1757.38095238,False
ws,200,400,4,4.0,4.0,16,2502177285,69,0,475,475,101,5,True,400,3254,6,87,5,14,0,20,1625.78116328,False
ws,200,400,4,4.0,4.0,17,1914513918,75,0,562,562,105,6,True,400,3272,5,85,4,20,0,27,1439.09586286,False
ws,200,400,4,4.0,4.0,18,760894062,73,0,999,999,101,7,True,400,3280,5,84,4,17,0,25,1375.82100906,False
ws,200,400,4,4.0,4.0,19,798217473,67,0,1150,1150,86,5,True,400,3278,6,83,5,3,1,5,1533.33333333,False
ws,200,400,4,4.0,4.0,20,2843115017,72,0,1031,1031,91,4,True,400,3278,6,83,5,8,1,11,2021.8004218,False
ws,200,400,4,4.0,4.0,21,3366364817,71,0,751,751,102,6,True,400,3256,6,86,5,16,1,25,2368.13069882,False
ws,200,400,4,4.0,4.0,22,915267535,66,0,665,665,90,6,True,400,3268,6,86,5,4,1,6,1676.19047619,False
ws,200,400,4,4.0,4.0,23,3913661827,64,0,860,860,99,6,True,400,3284,6,84,5,15,1,25,2335.87263431,False
ws,200,400,4,4.0,4.0,24,1810125576,76,0,877,877,106,5,True,400,3240,6,90,5,16,1,12,2368.13069882,False
ws,200,400,4,4.0,4.0,25,1094622718,63,0,510,510,85,3,True,400,3304,6,79,5,6,1,4,1878.21067821,False
ws,200,400,4,4.0,4.0,26,746099247,75,0,923,923,109,6,True,400,3274,6,85,5,24,1,30,2570.81808619,False
ws,200,400,4,4.0,4.0,27,1852484146,74,0,1116,1116,95,5,True,400,3258,6,88,5,7,1,9,1955.13375513,False
ws,200,400,4,4.0,4.0,28,1337181960,58,0,651,651,87,6,True,400,3268,6,84,5,3,1,6,1533.33333333,False
ws,200,400,4,4.0,4.0,29,1649311152,73,0,473,473,106,4,True,400,3276,6,85,5,21,0,29,1822.67935238,False
ws,200,400,4,4.0,4.0,30,1846444028,67,0,746,746,93,3,True,400,3270,5,86,4,7,1,15,1564.10700411,False
ws,200,400,4,4.0,4.0,31,2822307468,66,0,783,783,86,1,True,400,3302,8,82,6,4,1,4,2011.42857143,False
ws,200,400,4,4.0,4.0,32,2811084794,70,0,758,758,98,4,True,400,3248,6,90,5,8,1,12,2021.8004218,False
ws,200,400,4,4.0,4.0,33,1644533601,84,0,1406,1406,108,3,True,400,3296,7,82,6,26,0,29,2312.65182973,False
ws,200,400,4,4.0,4.0,34,2907660877,59,0,593,593,85,5,True,400,3290,6,81,5,4,0,8,1041.66666667,False
ws,200,400,4,4.0,4.0,35,4060229953,84,0,628,628,120,4,True,400,3294,7,83,6,37,1,37,3344.67502237,False
ws,200,400,4,4.0,4.0,36,1446933329,71,0,961,961,94,3,True,400,3284,6,82,5,12,1,10,2224.35283865,False
ws,200,400,4,4.0,4.0,37,2040793782,73,0,556,556,97,6,True,400,3298,6,80,5,17,0,18,1719.77626132,False
ws,200,400,4,4.0,4.0,38,3384941464,73,0,581,581,102,3,True,400,3308,6,79,5,23,1,23,2549.54149044,False
ws,200,400,4,4.0,4.0,39,2343426199,68,0,604,604,90,3,True,400,3274,6,85,5,5,1,3,1787.3015873,False
ws,400,800,4,4.0,4.0,0,2333648089,143,0,1955,1955,192,8,True,800,6572,6,167,5,25,1,30,5182.45249891,False
ws,400,800,4,4.0,4.0,1,2598723214,147,0,1545,1545,193,8,True,800,6546,6,171,5,22,0,35,3690.81325022,False
ws,400,800,4,4.0,4.0,2,1593494694,127,0,2080,2080,174,4,True,800,6556,7,166,6,8,1,6,4852.32101232,False
ws,400,800,4,4.0,4.0,3,1527674637,141,0,1309,1309,192,6,True,800,6562,6,168,5,24,1,35,5141.63617237,False
ws,400,800,4,4.0,4.0,4,3950825740,140,0,2175,2175,199,12,True,800,6562,6,169,5,30,0,35,3994.98713092,False
ws,400,800,4,4.0,4.0,5,4021547276,140,0,1489,1489,195,8,True,800,6548,7,171,6,24,0,25,4531.1498133,False
ws,400,800,4,4.0,4.0,6,2184361964,147,0,1342,1342,214,8,True,800,6558,7,167,6,47,0,44,5325.55661008,False
ws,400,800,4,4.0,4.0,7,580551447,135,0,1338,1338,202,11,True,800,6548,6,169,5,33,1,38,5460.05584274,False
ws,400,800,4,4.0,4.0,8,3332452744,145,0,1249,1249,198,7,True,800,6562,7,169,6,29,1,40,6397.02646788,False
ws,400,800,4,4.0,4.0,9,3008713485,152,0,2488,2488,223,10,True,800,6538,7,169,6,54,1,60,7143.01003285,False
ws,400,800,4,4.0,4.0,10,2376897487,131,0,1249,1249,185,16,True,800,6564,6,165,5,20,0,33,3597.73965714,False
ws,400,800,4,4.0,4.0,11,3404870952,145,0,2360,2360,204,8,True,800,6526,6,172,5,32,1,36,5429.28661198,False
ws,400,800,4,4.0,4.0,12,3675670755,136,0,1789,1789,190,13,True,800,6546,6,169,5,21,1,30,5008.12690853,False
ws,400,800,4,4.0,4.0,13,4052223691,126,0,1644,1644,187,15,True,800,6566,6,166,5,21,0,20,3645.35870476,False
ws,400,800,4,4.0,4.0,14,137728630,147,0,2831,2831,211,7,True,800,6572,7,167,6,44,0,44,5247.27107199,False
ws,400,800,4,4.0,4.0,15,1438480541,137,0,2008,2008,200,10,True,800,6516,7,177,6,23,1,27,6118.89957706,False
ws,400,800,4,4.0,4.0,16,2119876731,134,0,1215,1215,197,16,True,800,6572,6,166,5,31,0,47,4027.24519544,False
ws,400,800,4,4.0,4.0,17,2614150051,149,0,1562,1562,202,3,True,800,6526,6,174,5,28,0,24,3927.17103897,False
ws,400,800,4,4.0,4.0,18,2352030557,143,0,1809,1809,203,7,True,800,6568,6,165,5,38,0,52,4227.9020133,False
ws,400,800,4,4.0,4.0,19,1982358378,135,0,1309,1309,191,10,True,800,6564,7,170,6,21,0,37,4374.43044572,False
ws,400,800,4,4.0,4.0,20,1266447051,140,0,1104,1104,196,12,True,800,6566,8,168,6,28,1,31,6354.92120472,False
ws,400,800,4,4.0,4.0,21,3102002852,139,0,1653,1653,190,6,True,800,6550,7,168,6,22,1,25,6065.56624373,False
ws,400,800,4,4.0,4.0,22,3343010448,132,0,1512,1512,195,7,True,800,6534,6,173,5,22,0,27,3690.81325022,False
ws,400,800,4,4.0,4.0,23,836219673,131,0,2507,2507,175,7,True,800,6530,6,171,5,4,1,5,3352.38095238,False
ws,400,800,4,4.0,4.0,24,2758324843,141,0,1669,1669,188,6,True,800,6576,6,162,5,26,1,47,5221.66818518,False
ws,400,800,4,4.0,4.0,25,3741519731,135,0,1674,1674,188,8,True,800,6542,7,169,6,19,1,22,5889.67724334,False
ws,400,800,4,4.0,4.0,26,730964222,148,0,1594,1594,208,6,True,800,6540,6,170,5,38,0,45,4227.9020133,False
ws,400,800,4,4.0,4.0,27,2809221945,154,0,2986,2986,196,4,True,800,6572,6,167,5,29,0,32,3961.65379759,False
ws,400,800,4,4.0,4.0,28,3506221559,136,0,1413,1413,201,11,True,800,6524,6,174,5,27,0,41,3891.45675325,False
ws,400,800,4,4.0,4.0,29,4153553892,138,0,1012,1012,200,9,True,800,6548,6,172,5,28,1,27,5295.7676706,False
ws,400,800,4,4.0,4.0,30,2024985513,148,0,1943,1943,195,8,True,800,6540,6,168,5,27,1,38,5259.40403424,False
ws,400,800,4,4.0,4.0,31,3079202292,155,0,2942,2942,207,5,True,800,6566,6,167,5,40,1,58,5652.41551895,False
ws,400,800,4,4.0,4.0,32,1189177566,143,0,1632,1632,203,7,True,800,6542,6,169,5,34,0,41,4118.20999045,False
ws,400,800,4,4.0,4.0,33,4093117876,154,0,1265,1265,210,5,True,800,6552,6,169,5,41,0,42,4302.93328284,False
ws,400,800,4,4.0,4.0,34,118324607,143,0,1427,1427,193,7,True,800,6590,8,164,6,29,1,41,6397.02646788,False
ws,400,800,4,4.0,4.0,35,2414711735,146,0,2166,2166,196,5,True,800,6530,6,172,5,24,0,28,3775.95817775,False
ws,400,800,4,4.0,4.0,36,2346725534,144,0,3566,3566,197,14,True,800,6554,7,170,6,27,0,41,4669.7481039,False
ws,400,800,4,4.0,4.0,37,372589783,135,0,1946,1946,193,12,True,800,6554,6,170,5,23,1,15,5099.08298089,False
ws,400,800,4,4.0,4.0,38,1933645451,128,0,1192,1192,188,12,True,800,6560,7,164,6,24,0,23,4531.1498133,False
ws,400,800,4,4.0,4.0,39,3346871399,141,0,2685,2685,195,10,True,800,6552,6,167,5,28,1,34,5295.7676706,False
ws,800,1600,4,4.0,4.0,0,3887166441,276,0,3410,3410,395,28,True,1600,13106,7,338,6,57,0,84,11109.6317146,False
ws,800,1600,4,4.0,4.0,1,2455752477,284,0,4840,4840,401,17,True,1600,13104,7,337,6,64,1,86,14693.7678755,False
ws,800,1600,4,4.0,4.0,2,2013590731,273,0,3437,3437,379,24,True,1600,13092,7,339,6,40,0,65,10268.5032934,False
ws,800,1600,4,4.0,4.0,3,1752879728,276,0,4859,4859,392,13,True,1600,13116,7,337,6,55,0,72,11024.6693086,False
ws,800,1600,4,4.0,4.0,4,4088422825,274,0,2493,2493,402,24,True,1600,13068,7,343,6,59,0,64,11191.6889911,False
ws,800,1600,4,4.0,4.0,5,2087733806,295,0,5048,5048,409,18,True,1600,13102,7,337,6,72,1,103,14976.4420376,False
ws,800,1600,4,4.0,4.0,6,3374016978,294,0,4169,4169,393,17,True,1600,13172,7,328,6,65,1,79,14730.9771779,False
ws,800,1600,4,4.0,4.0,7,1283552275,295,0,4434,4434,419,18,True,1600,13088,8,343,6,76,1,105,15106.2013916,False
ws,800,1600,4,4.0,4.0,8,1103592137,258,0,2971,2971,376,21,True,1600,13088,7,337,6,39,1,52,13505.0377518,False
ws,800,1600,4,4.0,4.0,9,2394392592,301,0,3488,3488,413,17,True,1600,13160,7,329,6,84,0,113,12033.535283,False
ws,800,1600,4,4.0,4.0,10,3088473260,292,0,3138,3138,399,15,True,1600,13092,7,343,6,56,1,77,14373.3000062,False
ws,800,1600,4,4.0,4.0,11,1012024360,296,0,4414,4414,425,17,True,1600,13104,6,337,5,88,1,114,12881.7044418,False
ws,800,1600,4,4.0,4.0,12,357106015,286,0,3777,3777,413,19,True,1600,13116,6,337,5,76,1,89,12588.5011597,False
ws,800,1600,4,4.0,4.0,13,116384110,300,0,4736,4736,423,22,True,1600,13128,6,332,5,91,1,108,12948.7491281,False
ws,800,1600,4,4.0,4.0,14,4264499258,276,0,3818,3818,402,26,True,1600,13072,6,339,5,63,1,98,12213.3105,False
ws,800,1600,4,4.0,4.0,15,3330944826,293,0,4189,4189,410,25,True,1600,13084,6,339,5,71,0,97,9693.84252936,False
ws,800,1600,4,4.0,4.0,16,1905545543,282,0,3209,3209,407,19,True,1600,13072,6,340,5,67,0,68,9578.70481475,False
ws,800,1600,4,4.0,4.0,17,3643253110,269,0,3486,3486,372,23,True,1600,13134,7,333,6,39,0,56,10208.5032934,False
ws,800,1600,4,4.0,4.0,18,919537415,286,0,3378,3378,403,19,True,1600,13056,6,346,5,57,1,64,12013.1482352,False
ws,800,1600,4,4.0,4.0,19,45253472,292,0,5496,5496,403,15,True,1600,13130,6,333,5,70,1,94,12424.0275423,False
ws,800,1600,4,4.0,4.0,20,3682983272,268,0,3816,3816,371,20,True,1600,13104,6,337,5,34,1,41,10979.813178,False
ws,800,1600,4,4.0,4.0,21,2051881796,282,0,3174,3174,398,20,True,1600,13106,7,337,6,61,1,96,14578.5482097,False
ws,800,1600,4,4.0,4.0,22,2262073782,263,0,3780,3780,363,18,True,1600,13088,6,338,5,25,0,45,7631.91635551,False
ws,800,1600,4,4.0,4.0,23,991616663,286,0,3912,3912,407,19,True,1600,13104,6,337,5,70,1,102,12424.0275423,False
ws,800,1600,4,4.0,4.0,24,3188412227,280,0,4819,4819,397,20,True,1600,13116,6,332,5,65,1,106,12275.8143149,False
ws,800,1600,4,4.0,4.0,25,1485750423,282,0,3772,3772,403,21,True,1600,13144,7,333,6,70,0,83,11598.8082183,False
ws,800,1600,4,4.0,4.0,26,2636622246,281,0,3214,3214,408,28,True,1600,13122,8,335,6,73,0,71,11698.8210809,False
ws,800,1600,4,4.0,4.0,27,484874866,293,0,4232,4232,413,19,True,1600,13080,7,340,6,73,0,91,11698.8210809,False
ws,800,1600,4,4.0,4.0,28,2849564877,306,0,3692,3692,436,19,True,1600,13062,6,344,5,92,1,85,12970.6070516,False
ws,800,1600,4,4.0,4.0,29,2587634746,275,0,2816,2816,366,20,True,1600,13044,6,344,5,22,1,21,10109.2770729,False
ws,800,1600,4,4.0,4.0,30,3509617474,280,0,4998,4998,401,14,True,1600,13114,6,331,5,70,1,78,12424.0275423,False
ws,800,1600,4,4.0,4.0,31,887873286,288,0,5046,5046,407,21,True,1600,13102,7,341,6,66,0,66,11458.6248822,False
ws,800,1600,4,4.0,4.0,32,3182797419,273,0,4321,4321,386,17,True,1600,13140,7,334,6,52,0,71,10891.3054817,False
ws,800,1600,4,4.0,4.0,33,555835461,282,0,5935,5935,394,15,True,1600,13090,6,337,5,57,1,67,12013.1482352,False
ws,800,1600,4,4.0,4.0,34,242267769,266,0,3781,3781,363,16,True,1600,13142,6,333,5,30,0,38,7989.97426184,False
ws,800,1600,4,4.0,4.0,35,3285423970,294,0,4218,4218,422,22,True,1600,13080,6,342,5,80,0,89,9930.95855789,False
ws,800,1600,4,4.0,4.0,36,4263875652,249,0,3625,3625,356,22,True,1600,13130,7,334,6,22,0,26,8857.95180052,False
ws,800,1600,4,4.0,4.0,37,781557447,300,0,4898,4898,400,13,True,1600,13092,6,338,5,62,1,70,12181.3105,False
ws,800,1600,4,4.0,4.0,38,1191502775,259,0,2844,2844,358,19,True,1600,13108,6,336,5,22,0,23,7381.62650043,False
ws,800,1600,4,4.0,4.0,39,1111328967,295,0,3023,3023,415,15,True,1600,13094,6,339,5,76,0,111,9829.02705058,False
er,100,399,4,8.0,7.98,0,116706866,54,0,508,508,90,12,True,399,6876,13,80,10,10,1,11,2133.25553016,False
er,100,412,4,8.0,8.24,1,588500823,51,0,410,410,100,21,True,412,7578,15,84,12,16,0,13,2028.43739594,False
er,100,411,4,8.0,8.22,2,2399551319,55,0,455,455,106,20,True,411,7392,16,84,12,22,1,34,3032.78312186,False
er,100,396,4,8.0,7.92,3,3833834660,50,0,381,381,89,19,True,396,6956,14,80,11,9,1,9,2288.68634633,False
er,100,421,4,8.0,8.42,4,2253042144,58,0,612,612,119,22,True,421,7878,15,85,12,34,1,29,3293.94395341,False
er,100,384,4,8.0,7.68,5,826717085,48,0,668,668,94,15,True,384,6596,17,76,13,18,1,30,3155.10670501,False
er,100,415,4,8.0,8.3,6,165288749,51,0,587,587,106,18,True,415,7626,16,84,12,22,0,29,2214.48795013,False
er,100,377,4,8.0,7.54,7,2204939172,50,0,691,691,94,15,True,377,6450,17,75,13,19,0,14,2306.03077714,False
er,100,416,4,8.0,8.32,8,2779631505,51,0,410,410,111,20,True,416,7608,14,84,11,27,1,28,2892.67221883,False
er,100,379,4,8.0,7.58,9,3911644659,47,0,511,511,83,19,True,379,6456,14,76,11,7,0,3,1426.07142857,False
er,100,390,4,8.0,7.8,10,3881784063,58,0,286,286,112,16,True,390,6614,13,78,10,34,1,35,2744.95329451,False
er,100,380,4,8.0,7.6,11,1192238128,46,0,331,331,99,19,True,380,6438,15,77,12,22,1,14,3032.78312186,False
er,100,414,4,8.0,8.28,12,2249594399,53,0,308,308,119,20,True,414,7616,16,85,12,34,0,28,2470.92599427,False
er,100,399,4,8.0,7.98,13,4140208125,45,0,398,398,94,18,True,399,7196,14,80,11,14,1,12,2531.52886325,False
er,100,428,4,8.0,8.56,14,3622335375,50,0,412,412,121,22,True,428,8132,15,91,12,30,1,18,3218.85221699,False
er,100,414,4,8.0,8.28,15,1511545142,47,0,363,363,108,18,True,414,7514,14,81,11,27,1,18,2892.67221883,False
er,100,382,4,8.0,7.64,16,273282124,61,0,832,832,118,13,True,382,6616,16,77,12,41,0,35,2581.7599697,False
er,100,373,4,8.0,7.46,17,1491012164,43,0,713,713,90,15,True,373,6216,15,77,12,13,1,6,2717.22340638,False
er,100,379,4,8.0,7.58,18,63028959,45,0,312,312,95,20,True,379,6446,14,75,11,20,1,17,2727.6405314,False
er,100,381,4,8.0,7.62,19,3753289086,48,0,543,543,97,15,True,381,6552,14,77,11,20,1,14,2727.6405314,False
er,100,433,4,8.0,8.66,20,436551894,55,0,707,707,108,20,True,433,8086,16,88,12,20,1,21,2975.60785244,False
er,100,399,4,8.0,7.98,21,3281198016,55,0,325,325,97,16,True,399,6988,14,84,11,13,1,10,2490.78812251,False
er,100,390,4,8.0,7.8,22,2374052413,50,0,296,296,107,19,True,390,6810,14,80,11,27,1,14,2892.67221883,False
er,100,402,4,8.0,8.04,23,2651807936,47,0,284,284,94,19,True,402,7414,22,82,17,12,1,9,3781.3998257,False
er,100,419,4,8.0,8.38,24,3892471376,67,0,951,951,122,15,True,419,7866,15,85,12,37,0,28,2520.95173429,False
er,100,393,4,8.0,7.86,25,2742193768,56,0,982,982,102,18,True,393,6944,18,80,14,22,0,17,2583.56927515,False
er,100,408,4,8.0,8.16,26,2659130868,45,0,390,390,96,23,True,408,7514,15,83,12,13,0,11,1908.08025308,False
er,100,385,4,8.0,7.7,27,781825983,45,0,825,825,88,20,True,385,6492,14,76,11,12,0,21,1706.76587302,False
er,100,409,4,8.0,8.18,28,1062051214,50,0,347,347,113,23,True,409,7440,15,84,12,29,0,32,2376.99227855,False
er,100,410,4,8.0,8.2,29,793340477,56,0,265,265,103,14,True,410,7456,15,85,12,18,0,15,2097.06484692,False
er,100,382,4,8.0,7.64,30,2469633707,56,0,475,475,100,17,True,382,6386,14,77,11,23,0,35,2053.8603311,False
er,100,419,4,8.0,8.38,31,1541598084,68,0,651,651,115,16,True,419,7922,16,85,12,30,1,20,3218.85221699,False
er,100,423,4,8.0,8.46,32,3651193772,58,0,427,427,110,21,True,423,7854,15,88,12,22,0,21,2214.48795013,False
er,100,403,4,8.0,8.06,33,4071235548,56,0,273,273,108,17,True,403,7428,17,83,13,25,0,25,2480.37281554,False
er,100,359,4,8.0,7.18,34,1238819058,51,0,270,270,89,13,True,359,5782,13,67,10,22,1,33,2527.31926822,False
er,100,419,4,8.0,8.38,35,2963199205,56,0,443,443,100,22,True,419,7758,16,83,12,17,1,14,2878.12047495,False
er,100,377,4,8.0,7.54,36,759418004,53,0,432,432,98,16,True,377,6448,15,73,12,25,0,20,2289.57490665,False
er,100,389,4,8.0,7.78,37,3984593032,50,0,430,430,103,25,True,389,6842,15,78,12,25,1,21,3109.47149934,False
er,100,381,4,8.0,7.62,38,2647261194,46,0,318,318,87,18,True,381,6530,16,77,12,10,1,10,2559.90663619,False
er,100,433,4,8.0,8.66,39,2970186217,44,0,302,302,103,21,True,433,8174,17,87,13,16,1,12,3078.56990847,False
er,200,817,4,8.0,8.17,0,3606850694,99,0,707,707,214,34,True,817,14698,16,169,12,45,1,33,6924.23170817,False
er,200,828,4,8.0,8.28,1,3476307892,109,0,980,980,214,33,True,828,15146,17,168,13,46,0,43,5741.69341978,False
er,200,807,4,8.0,8.07,2,3199992561,105,0,801,801,219,36,True,807,14500,15,165,12,54,0,54,5490.51647249,False
er,200,774,4,8.0,7.74,3,2983236280,114,0,576,576,205,23,True,774,13554,16,154,12,51,1,45,7074.42201258,False
er,200,795,4,8.0,7.95,4,299636579,109,0,1769,1769,204,31,True,795,14050,15,163,12,41,1,28,6812.52825238,False
er,200,810,4,8.0,8.1,5,1042595651,102,0,1146,1146,208,33,True,810,14532,15,165,12,43,0,37,5219.99834472,False
er,200,792,4,8.0,7.92,6,2217838874,101,0,1755,1755,201,36,True,792,14000,16,162,12,39,1,23,6752.51887591,False
er,200,775,4,8.0,7.75,7,1938974798,101,0,1119,1119,183,39,True,775,13254,17,158,13,25,0,24,4960.74563108,False
